,filedir,S_id,label
4078,./image_patches/high\S28\patch91.png,S28,high
4079,./image_patches/high\S28\patch92.png,S28,high
4080,./image_patches/high\S28\patch93.png,S28,high
4081,./image_patches/high\S28\patch94.png,S28,high
4082,./image_patches/high\S28\patch95.png,S28,high
4083,./image_patches/high\S28\patch96.png,S28,high
4084,./image_patches/high\S28\patch97.png,S28,high
4085,./image_patches/high\S28\patch98.png,S28,high
4086,./image_patches/high\S28\patch99.png,S28,high
4087,./image_patches/high\S29\patch01.png,S29,high
4088,./image_patches/high\S29\patch02.png,S29,high
4089,./image_patches/high\S29\patch03.png,S29,high
4090,./image_patches/high\S29\patch04.png,S29,high
4091,./image_patches/high\S29\patch05.png,S29,high
4092,./image_patches/high\S29\patch06.png,S29,high
4093,./image_patches/high\S29\patch07.png,S29,high
4094,./image_patches/high\S29\patch08.png,S29,high
4095,./image_patches/high\S29\patch09.png,S29,high
4096,./image_patches/high\S29\patch10.png,S29,high
4097,./image_patches/high\S29\patch100.png,S29,high
4098,./image_patches/high\S29\patch101.png,S29,high
4099,./image_patches/high\S29\patch102.png,S29,high
4100,./image_patches/high\S29\patch103.png,S29,high
4101,./image_patches/high\S29\patch104.png,S29,high
4102,./image_patches/high\S29\patch105.png,S29,high
4103,./image_patches/high\S29\patch106.png,S29,high
4104,./image_patches/high\S29\patch107.png,S29,high
4105,./image_patches/high\S29\patch108.png,S29,high
4106,./image_patches/high\S29\patch109.png,S29,high
4107,./image_patches/high\S29\patch11.png,S29,high
4108,./image_patches/high\S29\patch110.png,S29,high
4109,./image_patches/high\S29\patch111.png,S29,high
4110,./image_patches/high\S29\patch112.png,S29,high
4111,./image_patches/high\S29\patch113.png,S29,high
4112,./image_patches/high\S29\patch114.png,S29,high
4113,./image_patches/high\S29\patch115.png,S29,high
4114,./image_patches/high\S29\patch116.png,S29,high
4115,./image_patches/high\S29\patch117.png,S29,high
4116,./image_patches/high\S29\patch118.png,S29,high
4117,./image_patches/high\S29\patch119.png,S29,high
4118,./image_patches/high\S29\patch12.png,S29,high
4119,./image_patches/high\S29\patch120.png,S29,high
4120,./image_patches/high\S29\patch121.png,S29,high
4121,./image_patches/high\S29\patch122.png,S29,high
4122,./image_patches/high\S29\patch123.png,S29,high
4123,./image_patches/high\S29\patch124.png,S29,high
4124,./image_patches/high\S29\patch125.png,S29,high
4125,./image_patches/high\S29\patch126.png,S29,high
4126,./image_patches/high\S29\patch127.png,S29,high
4127,./image_patches/high\S29\patch128.png,S29,high
4128,./image_patches/high\S29\patch13.png,S29,high
4129,./image_patches/high\S29\patch14.png,S29,high
4130,./image_patches/high\S29\patch15.png,S29,high
4131,./image_patches/high\S29\patch16.png,S29,high
4132,./image_patches/high\S29\patch17.png,S29,high
4133,./image_patches/high\S29\patch18.png,S29,high
4134,./image_patches/high\S29\patch19.png,S29,high
4135,./image_patches/high\S29\patch20.png,S29,high
4136,./image_patches/high\S29\patch21.png,S29,high
4137,./image_patches/high\S29\patch22.png,S29,high
4138,./image_patches/high\S29\patch23.png,S29,high
4139,./image_patches/high\S29\patch24.png,S29,high
4140,./image_patches/high\S29\patch25.png,S29,high
4141,./image_patches/high\S29\patch26.png,S29,high
4142,./image_patches/high\S29\patch27.png,S29,high
4143,./image_patches/high\S29\patch28.png,S29,high
4144,./image_patches/high\S29\patch29.png,S29,high
4145,./image_patches/high\S29\patch30.png,S29,high
4146,./image_patches/high\S29\patch31.png,S29,high
4147,./image_patches/high\S29\patch32.png,S29,high
4148,./image_patches/high\S29\patch33.png,S29,high
4149,./image_patches/high\S29\patch34.png,S29,high
4150,./image_patches/high\S29\patch35.png,S29,high
4151,./image_patches/high\S29\patch36.png,S29,high
4152,./image_patches/high\S29\patch37.png,S29,high
4153,./image_patches/high\S29\patch38.png,S29,high
4154,./image_patches/high\S29\patch39.png,S29,high
4155,./image_patches/high\S29\patch40.png,S29,high
4156,./image_patches/high\S29\patch41.png,S29,high
4157,./image_patches/high\S29\patch42.png,S29,high
4158,./image_patches/high\S29\patch43.png,S29,high
4159,./image_patches/high\S29\patch44.png,S29,high
4160,./image_patches/high\S29\patch45.png,S29,high
4161,./image_patches/high\S29\patch46.png,S29,high
4162,./image_patches/high\S29\patch47.png,S29,high
4163,./image_patches/high\S29\patch48.png,S29,high
4164,./image_patches/high\S29\patch49.png,S29,high
4165,./image_patches/high\S29\patch50.png,S29,high
4166,./image_patches/high\S29\patch51.png,S29,high
4167,./image_patches/high\S29\patch52.png,S29,high
4168,./image_patches/high\S29\patch53.png,S29,high
4169,./image_patches/high\S29\patch54.png,S29,high
4170,./image_patches/high\S29\patch55.png,S29,high
4171,./image_patches/high\S29\patch56.png,S29,high
4172,./image_patches/high\S29\patch57.png,S29,high
4173,./image_patches/high\S29\patch58.png,S29,high
4174,./image_patches/high\S29\patch59.png,S29,high
4175,./image_patches/high\S29\patch60.png,S29,high
4176,./image_patches/high\S29\patch61.png,S29,high
4177,./image_patches/high\S29\patch62.png,S29,high
4178,./image_patches/high\S29\patch63.png,S29,high
4179,./image_patches/high\S29\patch64.png,S29,high
4180,./image_patches/high\S29\patch65.png,S29,high
4181,./image_patches/high\S29\patch66.png,S29,high
4182,./image_patches/high\S29\patch67.png,S29,high
4183,./image_patches/high\S29\patch68.png,S29,high
4184,./image_patches/high\S29\patch69.png,S29,high
4185,./image_patches/high\S29\patch70.png,S29,high
4186,./image_patches/high\S29\patch71.png,S29,high
4187,./image_patches/high\S29\patch72.png,S29,high
4188,./image_patches/high\S29\patch73.png,S29,high
4189,./image_patches/high\S29\patch74.png,S29,high
4190,./image_patches/high\S29\patch75.png,S29,high
4191,./image_patches/high\S29\patch76.png,S29,high
4192,./image_patches/high\S29\patch77.png,S29,high
4193,./image_patches/high\S29\patch78.png,S29,high
4194,./image_patches/high\S29\patch79.png,S29,high
4195,./image_patches/high\S29\patch80.png,S29,high
4196,./image_patches/high\S29\patch81.png,S29,high
4197,./image_patches/high\S29\patch82.png,S29,high
4198,./image_patches/high\S29\patch83.png,S29,high
4199,./image_patches/high\S29\patch84.png,S29,high
4200,./image_patches/high\S29\patch85.png,S29,high
4201,./image_patches/high\S29\patch86.png,S29,high
4202,./image_patches/high\S29\patch87.png,S29,high
4203,./image_patches/high\S29\patch88.png,S29,high
4204,./image_patches/high\S29\patch89.png,S29,high
4205,./image_patches/high\S29\patch90.png,S29,high
4206,./image_patches/high\S29\patch91.png,S29,high
4207,./image_patches/high\S29\patch92.png,S29,high
4208,./image_patches/high\S29\patch93.png,S29,high
4209,./image_patches/high\S29\patch94.png,S29,high
4210,./image_patches/high\S29\patch95.png,S29,high
4211,./image_patches/high\S29\patch96.png,S29,high
4212,./image_patches/high\S29\patch97.png,S29,high
4213,./image_patches/high\S29\patch98.png,S29,high
4214,./image_patches/high\S29\patch99.png,S29,high
4215,./image_patches/high\S30\patch01.png,S30,high
4216,./image_patches/high\S30\patch02.png,S30,high
4217,./image_patches/high\S30\patch03.png,S30,high
4218,./image_patches/high\S30\patch04.png,S30,high
4219,./image_patches/high\S30\patch05.png,S30,high
4220,./image_patches/high\S30\patch06.png,S30,high
4221,./image_patches/high\S30\patch07.png,S30,high
4222,./image_patches/high\S30\patch08.png,S30,high
4223,./image_patches/high\S30\patch09.png,S30,high
4224,./image_patches/high\S30\patch10.png,S30,high
4225,./image_patches/high\S30\patch100.png,S30,high
4226,./image_patches/high\S30\patch101.png,S30,high
4227,./image_patches/high\S30\patch102.png,S30,high
4228,./image_patches/high\S30\patch103.png,S30,high
4229,./image_patches/high\S30\patch104.png,S30,high
4230,./image_patches/high\S30\patch105.png,S30,high
4231,./image_patches/high\S30\patch106.png,S30,high
4232,./image_patches/high\S30\patch107.png,S30,high
4233,./image_patches/high\S30\patch108.png,S30,high
4234,./image_patches/high\S30\patch109.png,S30,high
4235,./image_patches/high\S30\patch11.png,S30,high
4236,./image_patches/high\S30\patch110.png,S30,high
4237,./image_patches/high\S30\patch111.png,S30,high
4238,./image_patches/high\S30\patch112.png,S30,high
4239,./image_patches/high\S30\patch113.png,S30,high
4240,./image_patches/high\S30\patch114.png,S30,high
4241,./image_patches/high\S30\patch115.png,S30,high
4242,./image_patches/high\S30\patch116.png,S30,high
4243,./image_patches/high\S30\patch117.png,S30,high
4244,./image_patches/high\S30\patch118.png,S30,high
4245,./image_patches/high\S30\patch119.png,S30,high
4246,./image_patches/high\S30\patch12.png,S30,high
4247,./image_patches/high\S30\patch120.png,S30,high
4248,./image_patches/high\S30\patch121.png,S30,high
4249,./image_patches/high\S30\patch122.png,S30,high
4250,./image_patches/high\S30\patch123.png,S30,high
4251,./image_patches/high\S30\patch124.png,S30,high
4252,./image_patches/high\S30\patch125.png,S30,high
4253,./image_patches/high\S30\patch126.png,S30,high
4254,./image_patches/high\S30\patch127.png,S30,high
4255,./image_patches/high\S30\patch128.png,S30,high
4256,./image_patches/high\S30\patch13.png,S30,high
4257,./image_patches/high\S30\patch14.png,S30,high
4258,./image_patches/high\S30\patch15.png,S30,high
4259,./image_patches/high\S30\patch16.png,S30,high
4260,./image_patches/high\S30\patch17.png,S30,high
4261,./image_patches/high\S30\patch18.png,S30,high
4262,./image_patches/high\S30\patch19.png,S30,high
4263,./image_patches/high\S30\patch20.png,S30,high
4264,./image_patches/high\S30\patch21.png,S30,high
4265,./image_patches/high\S30\patch22.png,S30,high
4266,./image_patches/high\S30\patch23.png,S30,high
4267,./image_patches/high\S30\patch24.png,S30,high
4268,./image_patches/high\S30\patch25.png,S30,high
4269,./image_patches/high\S30\patch26.png,S30,high
4270,./image_patches/high\S30\patch27.png,S30,high
4271,./image_patches/high\S30\patch28.png,S30,high
4272,./image_patches/high\S30\patch29.png,S30,high
4273,./image_patches/high\S30\patch30.png,S30,high
4274,./image_patches/high\S30\patch31.png,S30,high
4275,./image_patches/high\S30\patch32.png,S30,high
4276,./image_patches/high\S30\patch33.png,S30,high
4277,./image_patches/high\S30\patch34.png,S30,high
4278,./image_patches/high\S30\patch35.png,S30,high
4279,./image_patches/high\S30\patch36.png,S30,high
4280,./image_patches/high\S30\patch37.png,S30,high
4281,./image_patches/high\S30\patch38.png,S30,high
4282,./image_patches/high\S30\patch39.png,S30,high
4283,./image_patches/high\S30\patch40.png,S30,high
4284,./image_patches/high\S30\patch41.png,S30,high
4285,./image_patches/high\S30\patch42.png,S30,high
4286,./image_patches/high\S30\patch43.png,S30,high
4287,./image_patches/high\S30\patch44.png,S30,high
4288,./image_patches/high\S30\patch45.png,S30,high
4289,./image_patches/high\S30\patch46.png,S30,high
4290,./image_patches/high\S30\patch47.png,S30,high
4291,./image_patches/high\S30\patch48.png,S30,high
4292,./image_patches/high\S30\patch49.png,S30,high
4293,./image_patches/high\S30\patch50.png,S30,high
4294,./image_patches/high\S30\patch51.png,S30,high
4295,./image_patches/high\S30\patch52.png,S30,high
4296,./image_patches/high\S30\patch53.png,S30,high
4297,./image_patches/high\S30\patch54.png,S30,high
4298,./image_patches/high\S30\patch55.png,S30,high
4299,./image_patches/high\S30\patch56.png,S30,high
4300,./image_patches/high\S30\patch57.png,S30,high
4301,./image_patches/high\S30\patch58.png,S30,high
4302,./image_patches/high\S30\patch59.png,S30,high
4303,./image_patches/high\S30\patch60.png,S30,high
4304,./image_patches/high\S30\patch61.png,S30,high
4305,./image_patches/high\S30\patch62.png,S30,high
4306,./image_patches/high\S30\patch63.png,S30,high
4307,./image_patches/high\S30\patch64.png,S30,high
4308,./image_patches/high\S30\patch65.png,S30,high
4309,./image_patches/high\S30\patch66.png,S30,high
4310,./image_patches/high\S30\patch67.png,S30,high
4311,./image_patches/high\S30\patch68.png,S30,high
4312,./image_patches/high\S30\patch69.png,S30,high
4313,./image_patches/high\S30\patch70.png,S30,high
4314,./image_patches/high\S30\patch71.png,S30,high
4315,./image_patches/high\S30\patch72.png,S30,high
4316,./image_patches/high\S30\patch73.png,S30,high
4317,./image_patches/high\S30\patch74.png,S30,high
4318,./image_patches/high\S30\patch75.png,S30,high
4319,./image_patches/high\S30\patch76.png,S30,high
4320,./image_patches/high\S30\patch77.png,S30,high
4321,./image_patches/high\S30\patch78.png,S30,high
4322,./image_patches/high\S30\patch79.png,S30,high
4323,./image_patches/high\S30\patch80.png,S30,high
4324,./image_patches/high\S30\patch81.png,S30,high
4325,./image_patches/high\S30\patch82.png,S30,high
4326,./image_patches/high\S30\patch83.png,S30,high
4327,./image_patches/high\S30\patch84.png,S30,high
4328,./image_patches/high\S30\patch85.png,S30,high
4329,./image_patches/high\S30\patch86.png,S30,high
4330,./image_patches/high\S30\patch87.png,S30,high
4331,./image_patches/high\S30\patch88.png,S30,high
4332,./image_patches/high\S30\patch89.png,S30,high
4333,./image_patches/high\S30\patch90.png,S30,high
4334,./image_patches/high\S30\patch91.png,S30,high
4335,./image_patches/high\S30\patch92.png,S30,high
4336,./image_patches/high\S30\patch93.png,S30,high
4337,./image_patches/high\S30\patch94.png,S30,high
4338,./image_patches/high\S30\patch95.png,S30,high
4339,./image_patches/high\S30\patch96.png,S30,high
4340,./image_patches/high\S30\patch97.png,S30,high
4341,./image_patches/high\S30\patch98.png,S30,high
4342,./image_patches/high\S30\patch99.png,S30,high
4343,./image_patches/high\S31\patch01.png,S31,high
4344,./image_patches/high\S31\patch02.png,S31,high
4345,./image_patches/high\S31\patch03.png,S31,high
4346,./image_patches/high\S31\patch04.png,S31,high
4347,./image_patches/high\S31\patch05.png,S31,high
4348,./image_patches/high\S31\patch06.png,S31,high
4349,./image_patches/high\S31\patch07.png,S31,high
4350,./image_patches/high\S31\patch08.png,S31,high
4351,./image_patches/high\S31\patch09.png,S31,high
4352,./image_patches/high\S31\patch10.png,S31,high
4353,./image_patches/high\S31\patch100.png,S31,high
4354,./image_patches/high\S31\patch101.png,S31,high
4355,./image_patches/high\S31\patch102.png,S31,high
4356,./image_patches/high\S31\patch103.png,S31,high
4357,./image_patches/high\S31\patch104.png,S31,high
4358,./image_patches/high\S31\patch105.png,S31,high
4359,./image_patches/high\S31\patch106.png,S31,high
4360,./image_patches/high\S31\patch107.png,S31,high
4361,./image_patches/high\S31\patch108.png,S31,high
4362,./image_patches/high\S31\patch109.png,S31,high
4363,./image_patches/high\S31\patch11.png,S31,high
4364,./image_patches/high\S31\patch110.png,S31,high
4365,./image_patches/high\S31\patch111.png,S31,high
4366,./image_patches/high\S31\patch112.png,S31,high
4367,./image_patches/high\S31\patch113.png,S31,high
4368,./image_patches/high\S31\patch114.png,S31,high
4369,./image_patches/high\S31\patch115.png,S31,high
4370,./image_patches/high\S31\patch116.png,S31,high
4371,./image_patches/high\S31\patch117.png,S31,high
4372,./image_patches/high\S31\patch118.png,S31,high
4373,./image_patches/high\S31\patch119.png,S31,high
4374,./image_patches/high\S31\patch12.png,S31,high
4375,./image_patches/high\S31\patch120.png,S31,high
4376,./image_patches/high\S31\patch121.png,S31,high
4377,./image_patches/high\S31\patch122.png,S31,high
4378,./image_patches/high\S31\patch123.png,S31,high
4379,./image_patches/high\S31\patch124.png,S31,high
4380,./image_patches/high\S31\patch125.png,S31,high
4381,./image_patches/high\S31\patch126.png,S31,high
4382,./image_patches/high\S31\patch127.png,S31,high
4383,./image_patches/high\S31\patch128.png,S31,high
4384,./image_patches/high\S31\patch13.png,S31,high
4385,./image_patches/high\S31\patch14.png,S31,high
4386,./image_patches/high\S31\patch15.png,S31,high
4387,./image_patches/high\S31\patch16.png,S31,high
4388,./image_patches/high\S31\patch17.png,S31,high
4389,./image_patches/high\S31\patch18.png,S31,high
4390,./image_patches/high\S31\patch19.png,S31,high
4391,./image_patches/high\S31\patch20.png,S31,high
4392,./image_patches/high\S31\patch21.png,S31,high
4393,./image_patches/high\S31\patch22.png,S31,high
4394,./image_patches/high\S31\patch23.png,S31,high
